"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZFP36L1",1.62404247055834,7.28586654423941,9.96796622648605,1.39061439279718e-18,3.50314567987051e-16,31.6577513943128
"HIP1R",1.15180203985133,8.40004704020981,9.94524051255115,1.60319654189576e-18,3.94513876304009e-16,31.5184600464141
"ANKRD36",1.95427093926222,9.04271151920111,9.92810706139077,1.78460874704375e-18,4.34221375474522e-16,31.4134940505202
"ZC3H7B",1.24120570976733,7.69943727688696,9.90647531919287,2.04313038309096e-18,4.86197675228953e-16,31.2810306413027
"KMT2E",1.03804918634387,9.6794955344743,9.89031009825902,2.26038519407637e-18,5.32050449757868e-16,31.1820865494311
"LIFR",1.42875747797292,8.41340611539662,9.86563204075821,2.63722908681586e-18,6.14077374999973e-16,31.0311115922414
"RP11-194N12.2",1.84263130360825,6.23670048468665,9.85495249025207,2.81913139898407e-18,6.49449898351063e-16,30.9658045843472
"RAB11FIP3",1.44696050264577,9.13505568321275,9.82224244549063,3.45774269257339e-18,7.48774180076768e-16,30.7658848420713
"LOC202181",2.37624632854386,8.23163477747401,9.71401898226438,6.78704003890801e-18,1.41320530810147e-15,30.1056137250263
"PTMA",1.12597161819731,10.6015587751908,9.68378013729344,8.19169102839627e-18,1.67350065301812e-15,29.921458508313
"RPS16P5",1.80151195575543,7.35775376110146,9.66514662424247,9.19775773546959e-18,1.82731599781279e-15,29.8080539614078
"LRP4",1.74081717141521,9.69940323228849,9.6408006442507,1.06998188450378e-17,2.0687908668687e-15,29.6599689558789
"PALLD",1.13866422898266,8.10153348702584,9.63893379445783,1.08246069534693e-17,2.07439702280866e-15,29.6486178426915
"MNT",1.20841867387754,10.0128310287876,9.63296429040541,1.12334415479976e-17,2.13386119931481e-15,29.6123250128114
"DAZAP1",1.00797262534605,9.79956790929034,9.62392948346822,1.1881636833643e-17,2.23736387506555e-15,29.5574073316431
"MT1M",1.62251584644203,8.12427785656159,9.62099490193339,1.2100086215622e-17,2.25885661206289e-15,29.5395725383686
"AFF1",1.14449046914668,8.49937128660978,9.5922162628145,1.44659910039146e-17,2.63244567386362e-15,29.3647482685688
"IQCA1",1.19192504023129,7.61271258137778,9.56805132986582,1.68045614152512e-17,3.00746097063855e-15,29.2180596860787
"CCDC152",1.61451840235469,10.1564597921109,9.53490318127599,2.0636164546127e-17,3.54663605751096e-15,29.0170032149515
"UBXN2A",1.18432827293986,9.80032345398629,9.51833888448377,2.28650887145538e-17,3.89577782103153e-15,28.9166057011146
"ZBED6",1.31111882078571,6.34936051165096,9.51580711795198,2.32262652029759e-17,3.89577782103153e-15,28.9012646889019
"ID4",1.41519811414949,8.51856371725902,9.51469118336493,2.33872600662249e-17,3.89577782103153e-15,28.894503140148
"ITGB5",1.23745624152808,7.73092083408594,9.46753160512193,3.13092035074034e-17,5.1363697117638e-15,28.608960003571
"CASP6",1.07886904079482,6.20891276180041,9.46244038964247,3.23101700171407e-17,5.2607273061743e-15,28.5781572393179
"NLN",1.23481346096852,9.26968557689292,9.45552804068982,3.37203483737887e-17,5.44935928383877e-15,28.5363437374735
"SEPT9",1.00980148780899,9.75701089631376,9.42487612198256,4.07490494062104e-17,6.44102675103275e-15,28.351031118617
"TP53INP1",1.22013695378069,6.29929189574514,9.39256403390448,4.97412642122018e-17,7.63934096819312e-15,28.1558671134701
"MEGF10",1.31939263099041,9.13196790190928,9.36595452894443,5.86098517117543e-17,8.93800238604253e-15,27.9952913183496
"RBM25",1.15575750060693,10.107373135602,9.32703052928744,7.44898814203314e-17,1.10484820695704e-14,27.7606421688775
"CMBL",1.34588064418094,10.3946963855597,9.32539912217428,7.52417391415511e-17,1.10840806878251e-14,27.7508136585093
"GFAP",1.94761577960151,11.3857152961156,9.31791663250758,7.87880531186945e-17,1.14507066462103e-14,27.705741436147
